alias,categories_alias,categories_title,coordinates_latitude,coordinates_longitude,display_phone,id,image_url,location_city,location_country,location_state,location_zip_code,name,phone,price,rating,review_count,transactions,url,cnt,num_resto_in_city,City,Population,resto_per_capita_city,price_num,category_by_name
boston-lobster-san-gabriel,"chinese,seafood,vietnamese","Chinese,Seafood,Vietnamese",34.080275,-118.0910646,(626) 288-4388,SPIK5f45cDZ8GoIKKNW4ZA,https://s3-media3.fl.yelpcdn.com/bphoto/mDdmMGRg_3tC6CSlwuaxPg/o.jpg,San Gabriel,US,CA,91776.0,Boston Lobster,16262884388.0,$$,4.5,801,,https://www.yelp.com/biz/boston-lobster-san-gabriel?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,22,San Gabriel,40315.0,0.5457025920873124,2.0,other
saigon-restaurant-el-monte,"vietnamese,asianfusion,sandwiches","Vietnamese,Asian Fusion,Sandwiches",34.08057,-118.03191,(626) 542-3467,QCGBLdUWjw0BBMsnmta6gA,https://s3-media3.fl.yelpcdn.com/bphoto/u51xh_Tbl8nWC0YLRpKHpg/o.jpg,El Monte,US,CA,91731.0,Saigon Restaurant,16265423467.0,$,4.5,79,,https://www.yelp.com/biz/saigon-restaurant-el-monte?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,17,El Monte,115958.0,0.14660480518808533,1.0,other
little-hang-pasadena-4,"foodstands,vietnamese","Food Stands,Vietnamese",34.14595,-118.10085,(714) 548-0574,4cF21S-T9X66ixeHbyaEhA,https://s3-media2.fl.yelpcdn.com/bphoto/UklX2lMiUCqlQQigW5oT8Q/o.jpg,Pasadena,US,CA,91107.0,Little Hang,17145480574.0,,5.0,5,,https://www.yelp.com/biz/little-hang-pasadena-4?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,7,Pasadena,141231.0,0.04956418916526825,,other
saigon-eden-san-gabriel,vietnamese,Vietnamese,34.103118896484396,-118.08643341064501,(626) 287-3158,WXvfQKvSzCRMSJqQ22ByqA,https://s3-media4.fl.yelpcdn.com/bphoto/Rytz5zoqUOUYbC-PPN-FNw/o.jpg,San Gabriel,US,CA,91776.0,Saigon Eden,16262873158.0,$,4.0,724,,https://www.yelp.com/biz/saigon-eden-san-gabriel?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,22,San Gabriel,40315.0,0.5457025920873124,1.0,other
pho-hai-phong-noodles-el-monte,"vietnamese,noodles,chinese","Vietnamese,Noodles,Chinese",34.091640000000005,-118.02732,(626) 448-8890,iim1XFhzbOHA6U0Pmim9sQ,https://s3-media4.fl.yelpcdn.com/bphoto/3gL0-8ug08m9HZqweDFp2w/o.jpg,El Monte,US,CA,91731.0,Pho Hai Phong Noodles,16264488890.0,$,4.0,80,,https://www.yelp.com/biz/pho-hai-phong-noodles-el-monte?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,17,El Monte,115958.0,0.14660480518808533,1.0,pho
pho-tasty-artesia,"vietnamese,soup,noodles","Vietnamese,Soup,Noodles",33.8568589952668,-118.082441121415,(562) 924-1838,mPNF8eCrwCKrqJvjl1CVew,https://s3-media1.fl.yelpcdn.com/bphoto/IGouK4s03ydWyumm4qM8dg/o.jpg,Artesia,US,CA,90701.0,Pho Tasty,15629241838.0,$,4.0,1514,,https://www.yelp.com/biz/pho-tasty-artesia?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,7,Artesia,16853.0,0.4153563163828398,1.0,pho
breadfish-cafe-hacienda-heights-hacienda-heights-3,"taiwanese,vietnamese,noodles","Taiwanese,Vietnamese,Noodles",33.996559999999995,-117.96609,(626) 937-6555,ZzWIuMmu-j8KQQBCFMi61Q,https://s3-media4.fl.yelpcdn.com/bphoto/2PcSFf-rBqAf5pgIj5Dymg/o.jpg,Hacienda Heights,US,CA,91745.0,BreadFish Cafe - Hacienda Heights,16269376555.0,$,4.0,79,,https://www.yelp.com/biz/breadfish-cafe-hacienda-heights-hacienda-heights-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,Hacienda Heights,54155.0,0.05539654694857354,1.0,other
superior-wok-city-of-industry,"chinese,noodles,vietnamese","Chinese,Noodles,Vietnamese",34.02224009184,-117.959461340268,(626) 435-3097,aGZJ5ehONvOZKsJHs07yGg,https://s3-media3.fl.yelpcdn.com/bphoto/MsquY-LaJYGmxdbarNj5Sg/o.jpg,City of Industry,US,CA,91745.0,Superior Wok,16264353097.0,$,4.0,25,"delivery,pickup",https://www.yelp.com/biz/superior-wok-city-of-industry?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,5,,,,1.0,other
bánh-xèo-quán-rosemead-2,vietnamese,Vietnamese,34.0624851,-118.0775188,(626) 288-2699,3F82DdZqe_Jb1HKgIoYZhg,https://s3-media3.fl.yelpcdn.com/bphoto/Jtohv9bK9isxhpYiFomdpg/o.jpg,Rosemead,US,CA,91770.0,Bánh Xèo Quán,16262882699.0,$,4.0,159,,https://www.yelp.com/biz/b%C3%A1nh-x%C3%A8o-qu%C3%A1n-rosemead-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,36,Rosemead,54615.0,0.6591595715462785,1.0,other
saigon-avenue-monrovia,"vietnamese,sandwiches","Vietnamese,Sandwiches",34.1468276977539,-118.000442504883,(626) 471-3588,6Cj0ysqcuLJxa7k7cVsWBQ,https://s3-media1.fl.yelpcdn.com/bphoto/_s044Atmerjffdo964pWVA/o.jpg,Monrovia,US,CA,91016.0,Saigon Avenue,16264713588.0,$$,4.5,327,"delivery,pickup",https://www.yelp.com/biz/saigon-avenue-monrovia?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,2,Monrovia,37138.0,0.05385319618719371,2.0,other
saigon-flavor-san-gabriel,vietnamese,Vietnamese,34.07943,-118.09763,(626) 572-6036,6kicw6Hwujbsux0GeMUqzg,https://s3-media1.fl.yelpcdn.com/bphoto/vD3tDxfWqgFIwpJSQFbTrQ/o.jpg,San Gabriel,US,CA,91776.0,Saigon Flavor,16265726036.0,$,4.0,447,,https://www.yelp.com/biz/saigon-flavor-san-gabriel?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,22,San Gabriel,40315.0,0.5457025920873124,1.0,other
an-lac-hanh-south-el-monte-5,"vietnamese,vegetarian","Vietnamese,Vegetarian",34.0631562316538,-118.058993518352,(626) 442-8868,ILPGSiMN2wz_HHxt6ZCwIg,https://s3-media3.fl.yelpcdn.com/bphoto/lpUrjhZsvBpeGImWH4dOew/o.jpg,South El Monte,US,CA,91733.0,An Lac Hanh,16264428868.0,$,4.0,67,,https://www.yelp.com/biz/an-lac-hanh-south-el-monte-5?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,12,South El Monte,20712.0,0.5793742757821553,1.0,other
pho-fula-la-habra-2,vietnamese,Vietnamese,33.9164421679329,-117.95890599414899,(714) 992-5747,3v-U5kwOsdxTfpJXtNDxSA,https://s3-media4.fl.yelpcdn.com/bphoto/mdeExtLoSMjvKBlS8YR1-Q/o.jpg,La Habra,US,CA,90631.0,Pho Fula,17149925747.0,$,4.0,349,,https://www.yelp.com/biz/pho-fula-la-habra-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,La Habra,61965.0,0.04841442749939482,1.0,pho
pho-huynh-el-monte,vietnamese,Vietnamese,34.0625851,-118.0575271,(626) 350-6688,s8z52frDMhWwqT-gBoyP2Q,https://s3-media2.fl.yelpcdn.com/bphoto/qxRYcWuNCyVOxd9wEzjduQ/o.jpg,El Monte,US,CA,91733.0,Pho Huynh,16263506688.0,$,3.5,351,,https://www.yelp.com/biz/pho-huynh-el-monte?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,17,El Monte,115958.0,0.14660480518808533,1.0,pho
pho-filet-south-el-monte,vietnamese,Vietnamese,34.0628768150183,-118.063486553729,(626) 453-8911,ctd8ESfcyH2jSlyNxmrsVA,https://s3-media4.fl.yelpcdn.com/bphoto/g1D9r8w8RSEC-3vAAQTFwA/o.jpg,South El Monte,US,CA,91733.0,Pho Filet,16264538911.0,$,4.0,448,,https://www.yelp.com/biz/pho-filet-south-el-monte?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,12,South El Monte,20712.0,0.5793742757821553,1.0,pho
v-k-food-products-rosemead,"delis,desserts,vietnamese","Delis,Desserts,Vietnamese",34.0808336,-118.0692632,(626) 288-1001,4nPlOYzQd46sa6muXY7bUg,https://s3-media3.fl.yelpcdn.com/bphoto/NqDzZkg-6p0pYtTkGw-Spg/o.jpg,Rosemead,US,CA,91770.0,V K Food Products,16262881001.0,$,4.5,132,,https://www.yelp.com/biz/v-k-food-products-rosemead?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,36,Rosemead,54615.0,0.6591595715462785,1.0,other
com-tam-kieu-san-gabriel-3,vietnamese,Vietnamese,34.094559999999994,-118.09146,(626) 287-0532,u5OZKbgyGNtgfmOgMM4mRw,https://s3-media4.fl.yelpcdn.com/bphoto/8QKX51YvYbWv-h9PGO9L5g/o.jpg,San Gabriel,US,CA,91776.0,Com Tam Kieu,16262870532.0,$,3.5,178,,https://www.yelp.com/biz/com-tam-kieu-san-gabriel-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,22,San Gabriel,40315.0,0.5457025920873124,1.0,other
vietnam-kitchen-arcadia,vietnamese,Vietnamese,34.123002241121995,-118.05581870667999,(626) 294-9605,yowB201Ccwtjv6WmDQm_9w,https://s3-media2.fl.yelpcdn.com/bphoto/ffEt1LS0bVnF7KAJKe56Yg/o.jpg,Arcadia,US,CA,91007.0,Vietnam Kitchen,16262949605.0,$,4.0,168,,https://www.yelp.com/biz/vietnam-kitchen-arcadia?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,6,Arcadia,58156.0,0.10317078203452784,1.0,other
thon-vy-vietnamese-restaurant-el-monte,vietnamese,Vietnamese,34.078717600000004,-118.0511298,(626) 579-3988,g4FQIfZlprewSz3zJzBrVg,https://s3-media3.fl.yelpcdn.com/bphoto/e87fq3KQ5jB_83AZLYxcvA/o.jpg,El Monte,US,CA,91731.0,Thon Vy Vietnamese Restaurant,16265793988.0,$,3.5,35,pickup,https://www.yelp.com/biz/thon-vy-vietnamese-restaurant-el-monte?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,17,El Monte,115958.0,0.14660480518808533,1.0,other
pho-anvi-norwalk-3,"vietnamese,soup","Vietnamese,Soup",33.9139281799042,-118.072249806691,(562) 863-2684,1Y2eE3-RBdQ_o-SLGX9NBw,https://s3-media2.fl.yelpcdn.com/bphoto/SYYGVXuQAGmHiRv2wPEing/o.jpg,Norwalk,US,CA,90650.0,Pho Anvi,15628632684.0,$,4.5,121,"delivery,pickup",https://www.yelp.com/biz/pho-anvi-norwalk-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,Norwalk,106404.0,0.0281944287808729,1.0,pho
pho-licious-arcadia,vietnamese,Vietnamese,34.1092415,-118.0189285,(626) 447-5592,dYwtVoQlVc87_alHYO6b9w,https://s3-media3.fl.yelpcdn.com/bphoto/060UlxWOvsACl1-_vGue2A/o.jpg,Arcadia,US,CA,91006.0,Pho-Licious,16264475592.0,$,4.0,349,,https://www.yelp.com/biz/pho-licious-arcadia?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,6,Arcadia,58156.0,0.10317078203452784,1.0,pho
kim-kee-noodle-house-south-el-monte,"chinese,vietnamese,noodles","Chinese,Vietnamese,Noodles",34.062176913165196,-118.05842639540501,(626) 448-4448,p3aQTkmis82_zF_ag3JyGw,https://s3-media4.fl.yelpcdn.com/bphoto/Q7jZqQPc75Ot0_i9ilI7FA/o.jpg,South El Monte,US,CA,91733.0,Kim Kee Noodle House,16264484448.0,$,4.0,203,,https://www.yelp.com/biz/kim-kee-noodle-house-south-el-monte?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,12,South El Monte,20712.0,0.5793742757821553,1.0,pho
pho-ngoon-san-gabriel-2,vietnamese,Vietnamese,34.0803681546927,-118.09108791475401,(626) 872-2729,z14-yNZHvSzz5VqLUpALoQ,https://s3-media1.fl.yelpcdn.com/bphoto/3Ix_ZhPpevJCZ1gg7pmH6A/o.jpg,San Gabriel,US,CA,91776.0,Pho Ngoon,16268722729.0,$,4.0,432,"delivery,pickup",https://www.yelp.com/biz/pho-ngoon-san-gabriel-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,22,San Gabriel,40315.0,0.5457025920873124,1.0,pho
mien-nghia-noodle-express-rosemead,"chinese,vietnamese,noodles","Chinese,Vietnamese,Noodles",34.062915999999994,-118.100269,(626) 288-0177,qdoGRkUq7IPnPkSpmJ5SXA,https://s3-media2.fl.yelpcdn.com/bphoto/iZ8oX5mTPiaLasynBWazFw/o.jpg,Rosemead,US,CA,91770.0,Mien Nghia Noodle Express,16262880177.0,$,4.0,406,,https://www.yelp.com/biz/mien-nghia-noodle-express-rosemead?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,36,Rosemead,54615.0,0.6591595715462785,1.0,pho
dong-nguyen-alhambra,"chinese,vietnamese","Chinese,Vietnamese",34.0792954713106,-118.109864965081,(626) 300-8618,LvS8748mHE9HljF9gHxQmw,https://s3-media2.fl.yelpcdn.com/bphoto/yIFlBCeXY7chQyn0EUkJcA/o.jpg,Alhambra,US,CA,91801.0,Dong Nguyen,16263008618.0,$,4.0,409,,https://www.yelp.com/biz/dong-nguyen-alhambra?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,14,Alhambra,85168.0,0.16438098816456884,1.0,other
pho-boga-rosemead,vietnamese,Vietnamese,34.0623310333462,-118.073880784214,(626) 569-0139,Yh0l2bvnRlzznMEwTkTwWw,https://s3-media3.fl.yelpcdn.com/bphoto/EEEHBWvV41wikPL5mo_3fg/o.jpg,Rosemead,US,CA,91770.0,Pho Boga,16265690139.0,$$,4.0,57,,https://www.yelp.com/biz/pho-boga-rosemead?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,36,Rosemead,54615.0,0.6591595715462785,2.0,pho
hola-pho-norwalk-3,vietnamese,Vietnamese,33.902359999999994,-118.08655,(562) 474-8584,9hRwg5H4opS-MJb2o__8qQ,https://s3-media1.fl.yelpcdn.com/bphoto/xhgn_aMbyqhkTH7dG83IIQ/o.jpg,Norwalk,US,CA,90650.0,Hola Pho,15624748584.0,,4.5,24,,https://www.yelp.com/biz/hola-pho-norwalk-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,Norwalk,106404.0,0.0281944287808729,,pho
pho-vina-anaheim,vietnamese,Vietnamese,33.8602687620374,-117.787802957958,(714) 777-3785,3T6F5PAWE11Z7_HTkryAuw,https://s3-media2.fl.yelpcdn.com/bphoto/XvmZdT4dcIj3ghhzWcw-pw/o.jpg,Anaheim,US,CA,92807.0,Pho Vina,17147773785.0,$,4.0,416,,https://www.yelp.com/biz/pho-vina-anaheim?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,19,Anaheim,349007.0,0.05444016882182879,1.0,pho
pho-ak-duarte,"vietnamese,noodles,soup","Vietnamese,Noodles,Soup",34.13871,-117.98348,(626) 531-7688,XC3nY6YX4xzAsNuaZzgcXw,https://s3-media1.fl.yelpcdn.com/bphoto/SwYExO66T2-cpQlRIYnXIA/o.jpg,Duarte,US,CA,91010.0,Pho AK,16265317688.0,$$,4.5,10,,https://www.yelp.com/biz/pho-ak-duarte?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,1,Duarte,21832.0,0.04580432392817882,2.0,pho
tai-kadai-kitchen-rosemead-2,"chinese,vietnamese,thai","Chinese,Vietnamese,Thai",34.0810146,-118.07566090000002,(626) 872-0026,zuNKRZWdvyKkegtKYiejIg,https://s3-media2.fl.yelpcdn.com/bphoto/5pEuQ1As3ZmiUULkd_2fZQ/o.jpg,Rosemead,US,CA,91770.0,Tai-Kadai Kitchen,16268720026.0,$$,3.5,460,"delivery,pickup",https://www.yelp.com/biz/tai-kadai-kitchen-rosemead-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,36,Rosemead,54615.0,0.6591595715462785,2.0,other
saigon-eden-alhambra,"vietnamese,soup","Vietnamese,Soup",34.0945264,-118.1266858,(626) 289-0239,YEBphzfv20aw4BnKv6rgWA,https://s3-media2.fl.yelpcdn.com/bphoto/C_rrit_Ec24FPPKcfks4tA/o.jpg,Alhambra,US,CA,91801.0,Saigon Eden,16262890239.0,$,3.5,229,,https://www.yelp.com/biz/saigon-eden-alhambra?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,14,Alhambra,85168.0,0.16438098816456884,1.0,other
vietnam-house-san-gabriel,vietnamese,Vietnamese,34.10183,-118.11039,(626) 282-3630,mlEUSRm6gzzuSyQW0MEcRQ,https://s3-media2.fl.yelpcdn.com/bphoto/hRdvQPdqRYlAsEm-XbGYGw/o.jpg,San Gabriel,US,CA,91776.0,Vietnam House,16262823630.0,$,3.5,521,,https://www.yelp.com/biz/vietnam-house-san-gabriel?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,22,San Gabriel,40315.0,0.5457025920873124,1.0,other
newport-seafood-restaurant-san-gabriel-4,"chinese,seafood,vietnamese","Chinese,Seafood,Vietnamese",34.10208,-118.10687,(626) 289-5998,38YJz-x2_HSxG_z7afggOg,https://s3-media2.fl.yelpcdn.com/bphoto/QtQ6jZLi2sHgF0tFcqaQhw/o.jpg,San Gabriel,US,CA,91776.0,Newport Seafood Restaurant,16262895998.0,$$,4.0,2672,,https://www.yelp.com/biz/newport-seafood-restaurant-san-gabriel-4?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,22,San Gabriel,40315.0,0.5457025920873124,2.0,other
pho-pasteur-rosemead,"vietnamese,soup","Vietnamese,Soup",34.0808382,-118.0767979,(626) 292-5888,lN7iMTe8oltCMlvXKes52w,https://s3-media3.fl.yelpcdn.com/bphoto/KtI8syZiTNkg7oco27XY4Q/o.jpg,Rosemead,US,CA,91770.0,Pho Pasteur,16262925888.0,$,3.5,668,,https://www.yelp.com/biz/pho-pasteur-rosemead?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,36,Rosemead,54615.0,0.6591595715462785,1.0,pho
kim-loan-restaurant-fullerton,vietnamese,Vietnamese,33.8598504232645,-117.957505210621,(714) 773-0374,Gk9R-ukz-yA3bz8K8JzvZQ,https://s3-media1.fl.yelpcdn.com/bphoto/s8emAixp-HUeTv9xbUn3pA/o.jpg,Fullerton,US,CA,92833.0,Kim Loan Restaurant,17147730374.0,$,3.5,415,,https://www.yelp.com/biz/kim-loan-restaurant-fullerton?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,14,Fullerton,139976.0,0.10001714579642224,1.0,other
pho-mai-whittier,vietnamese,Vietnamese,33.941207885742195,-118.047012329102,(562) 946-5808,EYWUqrsUtXWkz2OAPfa9SA,https://s3-media4.fl.yelpcdn.com/bphoto/vDi2PYMym4YF9sG9UoAPig/o.jpg,Whittier,US,CA,90605.0,Pho Mai,15629465808.0,$,4.0,201,,https://www.yelp.com/biz/pho-mai-whittier?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,5,Whittier,86852.0,0.0575691981762078,1.0,pho
saigon-noodle-and-grill-8-el-monte,"vietnamese,cajun,noodles","Vietnamese,Cajun/Creole,Noodles",34.07678,-118.02052,(626) 442-1610,8tvc_pkM72MVcXOhSwM4Rw,https://s3-media2.fl.yelpcdn.com/bphoto/7XlqH5cKcAJqYE4sKH7irg/o.jpg,El Monte,US,CA,91732.0,Saigon Noodle & Grill 8,16264421610.0,$,4.0,85,,https://www.yelp.com/biz/saigon-noodle-and-grill-8-el-monte?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,17,El Monte,115958.0,0.14660480518808533,1.0,pho
veggie-life-restaurant-south-el-monte,"vegetarian,vietnamese","Vegetarian,Vietnamese",34.0625851,-118.066091,(626) 443-8687,wHeSr_zWptEEX_t3gAKgCQ,https://s3-media1.fl.yelpcdn.com/bphoto/_5-kgbJ6FgXcBVYskyX6fQ/o.jpg,South El Monte,US,CA,91733.0,Veggie Life Restaurant,16264438687.0,$,4.0,150,pickup,https://www.yelp.com/biz/veggie-life-restaurant-south-el-monte?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,12,South El Monte,20712.0,0.5793742757821553,1.0,other
kim-ky-noodle-house-san-gabriel,"chinese,noodles,vietnamese","Chinese,Noodles,Vietnamese",34.0875473022461,-118.090400695801,(626) 286-8839,tGzecsV4r_zUtKVxPmZrvA,https://s3-media4.fl.yelpcdn.com/bphoto/9zXrfayAkbrvUaY9UWpWlA/o.jpg,San Gabriel,US,CA,91776.0,Kim Ky Noodle House,16262868839.0,$,4.0,504,,https://www.yelp.com/biz/kim-ky-noodle-house-san-gabriel?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,22,San Gabriel,40315.0,0.5457025920873124,1.0,pho
pho-zip-fullerton-7,"vietnamese,bars","Vietnamese,Bars",33.8773154,-117.962227,(714) 446-9588,qt-hwJdoXzvlwzPDaOUeeQ,https://s3-media1.fl.yelpcdn.com/bphoto/LKP9xP1CyvD0VBMChWuYwA/o.jpg,Fullerton,US,CA,92833.0,Pho Zip,17144469588.0,$$,4.0,283,,https://www.yelp.com/biz/pho-zip-fullerton-7?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,14,Fullerton,139976.0,0.10001714579642224,2.0,pho
thien-tam-vegetarian-restaurant-el-monte,vietnamese,Vietnamese,34.06308,-118.04526,(626) 579-1050,aB-aP1McgtNKR0qj2it5aw,https://s3-media3.fl.yelpcdn.com/bphoto/Y8l4QwG4e-FsegmRhXBnCw/o.jpg,El Monte,US,CA,91733.0,Thien Tam Vegetarian Restaurant,16265791050.0,$,4.5,265,,https://www.yelp.com/biz/thien-tam-vegetarian-restaurant-el-monte?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,17,El Monte,115958.0,0.14660480518808533,1.0,other
